Date,TradingMember,WorksFor,ClientCode,OwnsSymbol,Security,ISIN,Volume,BuyOrSell,SellPrice,BuyPrice,SellPricePerShare,BuyPricePerShare,DealerUserId,DealerUserName
02/13/2020,Tanooj Shah,HDFC,5,TATA Motors,BSE,993965855753,5200,Buy,457963.99999999994,417404.0,88.07,80.27,KEXRUR,hfepctvq
03/25/2020,Tanooj Shah,HDFC,5,Haldirams,BSE,212218151835,5600,Sell,159712.0,197904.00000000003,28.52,35.34,MTDZMF,qqdguhce
03/22/2020,Viral Sanghavi,TATA Motors,1,Indiabulls,BSE,108252169761,9000,Buy,655290.0,855090.0,72.81,95.01,PMIAVU,pomfjxus
02/29/2020,Viral Sanghavi,TATA Motors,1,SpiceJet,NSE,849608195134,3100,Buy,263934.0,30101.000000000004,85.14,9.71,NLSWUF,zlbkxvnb
02/02/2020,Deepak Mishra,Cadila,4,Gail,NSE,306861294475,10000,Buy,361400.0,581000.0,36.14,58.1,VBLCKG,ryavocbt
03/05/2020,Deepak Mishra,Cadila,4,Flipkart,BSE,539979660999,1100,Sell,43890.0,49753.0,39.9,45.23,NDJTOE,znvfbxlv
02/06/2020,Tanooj Shah,HDFC,5,Bharat Petroleum,NSE,122056741557,2100,Sell,29379.0,29022.0,13.99,13.82,KXHPOM,bqwyabfq
03/17/2020,Adagatla Mamata,ITC,3,Dabur,NSE,691350356343,4100,Buy,17794.0,408524.0,4.34,99.64,MKORLN,dmshkher
03/25/2020,Adagatla Mamata,ITC,3,TATA Motors,NSE,172009568604,1700,Buy,144857.0,93262.0,85.21,54.86,BZXEFH,bmsxwhql
02/29/2020,Deepak Mishra,Cadila,4,SBIN,BSE,318626212048,4200,Buy,389760.0,394044.0,92.8,93.82,HRJUZR,ejzpbqvm
03/06/2020,Tanooj Shah,HDFC,5,TATA Motors,BSE,263934444224,2800,Buy,182812.00000000003,42084.0,65.29,15.03,RLYTSY,whkmpixz
03/10/2020,Viral Sanghavi,TATA Motors,1,Zomato,NSE,769143709556,1100,Buy,88022.0,92323.00000000001,80.02,83.93,ULLXFH,okodbxqe
02/25/2020,Tanooj Shah,HDFC,5,Cadila,BSE,417735296154,9700,Buy,177122.00000000003,878723.0,18.26,90.59,CKRUWE,bombpnjq
02/25/2020,Deepak Mishra,Cadila,4,TATA Motors,NSE,799368007003,1400,Sell,102732.0,78680.0,73.38,56.2,ZJFZTQ,pijyfeur
03/23/2020,Deepak Mishra,Cadila,4,Reliance,BSE,813042838921,7300,Sell,506401.00000000006,409019.0,69.37,56.03,JRKZSN,uwuvuqjz
02/20/2020,Adagatla Mamata,ITC,3,Parle,BSE,764964815394,8600,Sell,756542.0,286638.0,87.97,33.33,RBJCIL,xdcbaojc
02/27/2020,Adagatla Mamata,ITC,3,Rajesh Exports,NSE,450530854781,3300,Sell,174405.0,74811.0,52.85,22.67,APJUGW,fadmxsbi
03/15/2020,Adagatla Mamata,ITC,3,Karnataka Bank,BSE,175889307277,7200,Sell,5112.0,573552.0,0.71,79.66,JSHCBC,kjhdpmvj
02/16/2020,Tanooj Shah,HDFC,5,Dabur,NSE,941764669912,6100,Buy,71675.0,552477.0,11.75,90.57,KQYKOS,gzvbccxx
03/20/2020,Deepak Mishra,Cadila,4,Flipkart,NSE,320858131870,9100,Buy,197652.0,599053.0,21.72,65.83,CXTYJJ,zvrlcrmk
03/30/2020,Deepak Mishra,Cadila,4,Indian Oil,BSE,503508070672,1400,Sell,72114.0,12152.0,51.51,8.68,BYOCGP,zalrrxjy
02/09/2020,Viral Sanghavi,TATA Motors,1,SBIN,BSE,201079540229,8800,Sell,801680.0,62216.0,91.1,7.07,LKGBWA,kdfkrthn
03/17/2020,Tanooj Shah,HDFC,5,Bombay Dyeing,BSE,355691877573,9400,Buy,910954.0,867338.0,96.91,92.27,HJCLBV,vdvrlrub
02/07/2020,Tanooj Shah,HDFC,5,MRF,NSE,800531900873,4300,Buy,231125.0,104232.0,53.75,24.24,KAXFBS,fozncgmw
02/08/2020,Viral Sanghavi,TATA Motors,1,Zomato,BSE,702967124898,1200,Buy,91740.0,55164.0,76.45,45.97,CQXEZR,lblieljm
03/10/2020,Ruby Lobo,Gail,2,Royal Enfield,NSE,713581959401,9000,Buy,133290.0,672030.0,14.81,74.67,YBKDFI,kwpxjimu
03/12/2020,Deepak Mishra,Cadila,4,Parle,NSE,49304480030,7500,Buy,218025.0,548850.0,29.07,73.18,YYTTRK,hxuxetrc
03/12/2020,Viral Sanghavi,TATA Motors,1,Larsen & Toubro,BSE,664018608164,3700,Sell,96829.0,189403.0,26.17,51.19,TLILUD,lbirlojo
03/30/2020,Adagatla Mamata,ITC,3,Karnataka Bank,NSE,180136795832,3300,Sell,127577.99999999999,218427.0,38.66,66.19,XSOYYR,hvmuqngf
03/04/2020,Adagatla Mamata,ITC,3,Zomato,BSE,127917382189,6600,Buy,152592.0,196812.0,23.12,29.82,BGRNPW,xeldmwxf
03/21/2020,Deepak Mishra,Cadila,4,DLF,BSE,163965205263,5000,Sell,156400.0,456750.0,31.28,91.35,KMUABQ,gujdpygr
02/20/2020,Adagatla Mamata,ITC,3,Dabur,NSE,627672296325,1100,Buy,90695.0,27181.0,82.45,24.71,NRWSTG,piyzrxru
02/12/2020,Ruby Lobo,Gail,2,Bombay Dyeing,BSE,836411457297,2000,Sell,43080.0,13760.0,21.54,6.88,XOBGKY,bkbjfwvp
02/15/2020,Adagatla Mamata,ITC,3,Parle,BSE,311130378656,2300,Buy,168130.0,149063.0,73.1,64.81,CWIQMU,hjjogonl
03/20/2020,Deepak Mishra,Cadila,4,Haldirams,NSE,550610074005,8200,Buy,57154.0,678468.0,6.97,82.74,XRBFHZ,mrqaucwu
03/26/2020,Viral Sanghavi,TATA Motors,1,Karnataka Bank,BSE,335530321115,1700,Sell,74103.0,50082.0,43.59,29.46,ATMYLG,srrmnwcx
03/30/2020,Deepak Mishra,Cadila,4,ITC,BSE,25883486120,6600,Buy,618222.0,92202.0,93.67,13.97,BTFZVR,cfnjnkjp
03/01/2020,Adagatla Mamata,ITC,3,Bombay Dyeing,NSE,577694607558,4700,Sell,172678.0,111061.0,36.74,23.63,KIVIMY,zegzgcjx
02/14/2020,Tanooj Shah,HDFC,5,Larsen & Toubro,BSE,897186548636,5100,Sell,274176.0,277185.0,53.76,54.35,TYTHCX,pocufdjt
02/04/2020,Adagatla Mamata,ITC,3,Karnataka Bank,BSE,669719617940,7900,Buy,488852.0,393341.0,61.88,49.79,PFTLVZ,ohpanptl
02/22/2020,Ruby Lobo,Gail,2,Bombay Dyeing,NSE,1548802946,8800,Sell,230120.0,287407.99999999994,26.15,32.66,EXAOSY,kunvvpsv
03/19/2020,Tanooj Shah,HDFC,5,ITC,NSE,443844515765,6300,Sell,477099.0,193410.0,75.73,30.7,WSULDF,jpewohle
03/05/2020,Deepak Mishra,Cadila,4,Bombay Dyeing,BSE,388917407924,3300,Sell,47652.0,93291.0,14.44,28.27,SUYJWW,ocbqlicz
02/13/2020,Tanooj Shah,HDFC,5,Dabur,NSE,856980114640,700,Sell,17031.0,21420.0,24.33,30.6,ETFKXX,sgsavoht
02/15/2020,Deepak Mishra,Cadila,4,Parle,NSE,975078803454,6900,Buy,202653.0,532611.0,29.37,77.19,XPYRFL,vykekpla
03/04/2020,Ruby Lobo,Gail,2,Zomato,BSE,893547142932,6700,Sell,296475.0,377076.0,44.25,56.28,KPGDYN,shteryue
03/29/2020,Deepak Mishra,Cadila,4,DLF,NSE,376379387890,8000,Sell,542080.0,4560.0,67.76,0.57,NHJSGT,dpbascfm
03/10/2020,Viral Sanghavi,TATA Motors,1,Indian Oil,NSE,9058801935,9500,Sell,224105.0,754775.0,23.59,79.45,NAIKLD,wxrsyizq
03/07/2020,Viral Sanghavi,TATA Motors,1,Indian Oil,NSE,671729372797,3200,Buy,116320.0,4864.0,36.35,1.52,EAFLEX,pwzeaetn
02/17/2020,Tanooj Shah,HDFC,5,Cadila,BSE,560316002175,1800,Sell,155790.0,164250.0,86.55,91.25,QBZGWU,trxusquu
02/07/2020,Adagatla Mamata,ITC,3,Eureka Forbes,NSE,119408373250,9400,Sell,600942.0,613820.0,63.93,65.3,DQRNSC,zfrfvcet
03/30/2020,Tanooj Shah,HDFC,5,Parle,BSE,440188308864,300,Buy,1035.0,27210.0,3.45,90.7,IVGAEL,jnqeaucr
03/15/2020,Adagatla Mamata,ITC,3,Zomato,NSE,792757965879,200,Sell,6108.0,18810.0,30.54,94.05,IRQTBK,bedbfghg
02/22/2020,Adagatla Mamata,ITC,3,Indiabulls,BSE,653331754521,9900,Sell,626472.0,65934.0,63.28,6.66,IBJYOD,xgjihpfn
03/15/2020,Deepak Mishra,Cadila,4,Gail,NSE,888229576071,8800,Sell,748176.0,207064.0,85.02,23.53,KGMYNY,cbtgmkzb
02/09/2020,Adagatla Mamata,ITC,3,Britannia,BSE,685886457148,600,Buy,53340.0,11826.0,88.9,19.71,YFHTXL,mzpazfsq
03/08/2020,Deepak Mishra,Cadila,4,Rajesh Exports,BSE,284548166706,7600,Buy,480472.0,13604.0,63.22,1.79,RTSRZD,yhefkbnx
02/29/2020,Adagatla Mamata,ITC,3,Cadila,BSE,978256709779,2300,Sell,114034.0,65182.0,49.58,28.34,VIGCRI,efqlredw
02/17/2020,Tanooj Shah,HDFC,5,TATA Motors,BSE,534852920499,2000,Buy,165200.0,139180.0,82.6,69.59,AJLWFQ,sxhaqock
03/08/2020,Ruby Lobo,Gail,2,Britannia,NSE,765494069288,2400,Sell,132816.0,191448.0,55.34,79.77,AMCMAP,nuhfqrrq
02/23/2020,Deepak Mishra,Cadila,4,Karnataka Bank,NSE,545490787713,5200,Sell,57980.0,210340.00000000003,11.15,40.45,QHFAZQ,agzjiazd
03/12/2020,Adagatla Mamata,ITC,3,Cadila,BSE,579425455214,2800,Buy,181552.0,212492.0,64.84,75.89,CGHDMT,wwjawtdn
02/28/2020,Ruby Lobo,Gail,2,Indian Oil,NSE,811480218653,200,Buy,11938.0,9430.0,59.69,47.15,LHPYJX,iqtcgeki
03/29/2020,Ruby Lobo,Gail,2,Bombay Dyeing,BSE,58198555161,5200,Sell,276536.0,484640.0,53.18,93.2,HARPVP,yxwjtkjl
02/16/2020,Adagatla Mamata,ITC,3,Eureka Forbes,BSE,469475743235,5500,Buy,35365.0,97240.0,6.43,17.68,GKSWEY,tddxqxdh
03/04/2020,Adagatla Mamata,ITC,3,Dabur,NSE,615141002241,9100,Buy,722540.0,493948.0,79.4,54.28,KZJZFA,pbfpsrgj
03/25/2020,Viral Sanghavi,TATA Motors,1,Karnataka Bank,NSE,859105579662,7000,Sell,525490.0,236040.0,75.07,33.72,KHJDQS,westtdkc
03/12/2020,Ruby Lobo,Gail,2,Indiabulls,NSE,427495328832,9900,Buy,354321.0,766458.0,35.79,77.42,QWCRCF,xljrlbmz
03/11/2020,Deepak Mishra,Cadila,4,ITC,BSE,512017120742,2300,Sell,116909.0,109066.0,50.83,47.42,OFHNZQ,dbprgelg
02/28/2020,Viral Sanghavi,TATA Motors,1,Britannia,BSE,175331509894,9600,Sell,696960.0,956256.0,72.6,99.61,RMLQXV,pnhhbdvj
03/10/2020,Tanooj Shah,HDFC,5,Royal Enfield,BSE,332780501788,2600,Sell,39468.0,198094.0,15.18,76.19,DNWWAN,phcciptg
02/22/2020,Viral Sanghavi,TATA Motors,1,Larsen & Toubro,NSE,566959831503,5200,Sell,510224.0,376480.00000000006,98.12,72.4,EDYDIN,tprlphxg
02/08/2020,Viral Sanghavi,TATA Motors,1,Parle,NSE,972149197743,8300,Sell,161601.0,3320.0,19.47,0.4,XXODUA,gvnifkuu
03/27/2020,Deepak Mishra,Cadila,4,Eureka Forbes,BSE,449781350698,3300,Buy,321486.0,204402.0,97.42,61.94,VALMSP,etssxrim
03/15/2020,Adagatla Mamata,ITC,3,Parle,NSE,259847288990,600,Buy,59291.99999999999,56316.0,98.82,93.86,FSIPCQ,vltszxnn
02/21/2020,Viral Sanghavi,TATA Motors,1,ITC,NSE,947118070024,8000,Sell,734080.0,795440.0,91.76,99.43,PWJBXY,illglrps
02/20/2020,Adagatla Mamata,ITC,3,Rajesh Exports,BSE,182943889216,100,Buy,1500.0,8793.0,15.0,87.93,DMFWSH,soqkssbf
03/17/2020,Ruby Lobo,Gail,2,Eureka Forbes,NSE,539918915248,8200,Sell,542266.0,153914.0,66.13,18.77,GAGZYR,jewckete
03/30/2020,Deepak Mishra,Cadila,4,Indian Oil,BSE,581897123373,6600,Sell,250932.00000000003,261029.99999999997,38.02,39.55,VNJZYM,ebtytkyt
03/23/2020,Viral Sanghavi,TATA Motors,1,Dabur,BSE,990445979827,8900,Buy,188324.0,50997.00000000001,21.16,5.73,FPKPCF,bmsjdmna
02/02/2020,Adagatla Mamata,ITC,3,Dabur,NSE,452137606393,6800,Sell,212364.0,620500.0,31.23,91.25,IYAJKB,ncfeucmi
02/22/2020,Ruby Lobo,Gail,2,TATA Motors,BSE,364679166586,2800,Buy,192836.0,197176.0,68.87,70.42,NOXNQL,suwmsymt
02/11/2020,Deepak Mishra,Cadila,4,Gail,BSE,65843076268,7500,Buy,140250.0,150750.0,18.7,20.1,LFRLRN,suvttluv
03/11/2020,Deepak Mishra,Cadila,4,Bharat Petroleum,BSE,226735951943,900,Sell,31662.0,75294.0,35.18,83.66,SNHFCK,klcfroou
02/06/2020,Tanooj Shah,HDFC,5,Bombay Dyeing,NSE,798095538513,8600,Sell,463282.0,279930.0,53.87,32.55,VGJQZL,jsmwfvcb
03/10/2020,Viral Sanghavi,TATA Motors,1,Dabur,BSE,914838229416,5600,Buy,40712.0,508200.0,7.27,90.75,KDWFCD,lyqycnmv
02/12/2020,Adagatla Mamata,ITC,3,Indiabulls,NSE,200230234188,4100,Buy,195611.0,117752.0,47.71,28.72,NFQYJW,letugvgl
02/28/2020,Viral Sanghavi,TATA Motors,1,Karnataka Bank,BSE,200296712804,2900,Buy,57275.0,100282.0,19.75,34.58,IALRJE,eqvjhbvr
03/17/2020,Ruby Lobo,Gail,2,TATA Motors,BSE,845009514241,1600,Buy,21808.0,19712.0,13.63,12.32,TJGJES,wmsknlqx
02/10/2020,Deepak Mishra,Cadila,4,Parle,NSE,187081113182,4300,Buy,249099.0,374487.0,57.93,87.09,UIGMJJ,ncgfcnqe
02/21/2020,Tanooj Shah,HDFC,5,TATA Motors,BSE,681259556890,8400,Buy,150360.0,462336.0,17.9,55.04,GZWKJP,xugwurrx
03/23/2020,Adagatla Mamata,ITC,3,Suzlon,NSE,264839682128,400,Buy,11640.0,8056.0,29.1,20.14,CFWHAZ,ijgajecz
03/07/2020,Viral Sanghavi,TATA Motors,1,ITC,NSE,367925438873,500,Buy,14995.0,22130.0,29.99,44.26,PMFJHT,jxflfkxo
03/03/2020,Adagatla Mamata,ITC,3,Parle,BSE,511612781363,4200,Buy,361830.0,317856.0,86.15,75.68,WSAXPM,jixsdnzf
02/04/2020,Viral Sanghavi,TATA Motors,1,SBIN,BSE,303947578725,1300,Buy,53573.0,58084.0,41.21,44.68,MPQNME,ahikxbdy
02/09/2020,Adagatla Mamata,ITC,3,Gail,BSE,787900937652,9400,Sell,650950.0,365848.0,69.25,38.92,QICGRY,pzcxhwxh
03/01/2020,Viral Sanghavi,TATA Motors,1,Suzlon,BSE,561457441494,3700,Sell,186480.0,165316.0,50.4,44.68,HJQUNN,rutrsaqh
02/23/2020,Viral Sanghavi,TATA Motors,1,Rajesh Exports,BSE,791222881355,9300,Buy,791523.0,40920.0,85.11,4.4,VZJUUG,lfxnhtyo
03/10/2020,Tanooj Shah,HDFC,5,Indian Oil,NSE,206189430124,2700,Buy,239382.0,143775.0,88.66,53.25,YRJYID,gxtuzser
03/07/2020,Ruby Lobo,Gail,2,Parle,NSE,707366033929,7200,Buy,686376.0,229752.0,95.33,31.91,JJBRIS,moixkehe
03/04/2020,Ruby Lobo,Gail,2,Larsen & Toubro,NSE,415380810685,9800,Sell,523417.99999999994,567126.0,53.41,57.87,FSCLUW,vaphryfc
03/15/2020,Deepak Mishra,Cadila,4,Rajesh Exports,BSE,140171073021,4400,Buy,122540.0,253044.0,27.85,57.51,AZQWRK,agvirxnq
02/07/2020,Viral Sanghavi,TATA Motors,1,Bombay Dyeing,BSE,547598958844,5800,Buy,146798.0,35032.0,25.31,6.04,CCHJWT,oqifmnlx
03/02/2020,Adagatla Mamata,ITC,3,Bombay Dyeing,NSE,192300555060,1500,Buy,130979.99999999999,61665.0,87.32,41.11,DOYQEN,cfhlkfhq
02/12/2020,Viral Sanghavi,TATA Motors,1,Cadila,BSE,109421180660,7400,Sell,441706.0,105672.0,59.69,14.28,QNPURK,fpxtsntj
03/06/2020,Adagatla Mamata,ITC,3,Rajesh Exports,BSE,918295214341,2500,Sell,126925.00000000001,35425.0,50.77,14.17,UUHPTJ,vemkyiuz
03/09/2020,Tanooj Shah,HDFC,5,Eureka Forbes,BSE,937766120826,7000,Buy,562520.0,42700.0,80.36,6.1,ZCUWVH,dsfweapd
03/10/2020,Viral Sanghavi,TATA Motors,1,Zomato,BSE,411553670338,7100,Sell,677908.0,294366.0,95.48,41.46,YLRAEB,oivusrog
02/28/2020,Viral Sanghavi,TATA Motors,1,Haldirams,BSE,637568343114,6500,Sell,183170.0,27560.0,28.18,4.24,POPRZM,cbzsvzpp
03/25/2020,Ruby Lobo,Gail,2,Zomato,BSE,351244381020,9100,Sell,158431.0,407316.0,17.41,44.76,MNNTGT,jjgwpxdy
02/03/2020,Tanooj Shah,HDFC,5,Cadila,NSE,495856184865,5200,Sell,197652.0,417456.0,38.01,80.28,TORLXG,zkrvdthp
02/20/2020,Adagatla Mamata,ITC,3,Indian Oil,NSE,438262828282,9900,Sell,951092.9999999999,178695.0,96.07,18.05,RLYIEF,uitazfcw
02/10/2020,Adagatla Mamata,ITC,3,Flipkart,BSE,122510746383,1300,Sell,13584.999999999998,30797.0,10.45,23.69,SYBALC,ssrcwhpd
03/28/2020,Tanooj Shah,HDFC,5,Zomato,BSE,236345965646,1800,Sell,142254.0,3348.0,79.03,1.86,RERKBX,advjpgdt
03/21/2020,Adagatla Mamata,ITC,3,Reliance,NSE,802506015770,2500,Buy,29025.0,210425.0,11.61,84.17,OCUOIN,pwlsliiq
03/26/2020,Deepak Mishra,Cadila,4,Dabur,BSE,421476245135,6900,Buy,54165.0,277932.0,7.85,40.28,UFFRGB,rfabrlqn
03/06/2020,Ruby Lobo,Gail,2,Zomato,NSE,805563371029,100,Sell,458.0,4205.0,4.58,42.05,JMSOQE,frgrwzka
02/11/2020,Tanooj Shah,HDFC,5,Royal Enfield,NSE,314132953934,6900,Buy,565455.0,223905.00000000003,81.95,32.45,FVSEXO,ntxbpmsc
02/18/2020,Viral Sanghavi,TATA Motors,1,Indiabulls,NSE,881577574189,9100,Sell,521430.0,889070.0,57.3,97.7,EOKPHM,iwfbkqke
03/05/2020,Adagatla Mamata,ITC,3,DLF,NSE,354556505243,800,Sell,43648.0,2464.0,54.56,3.08,BNWVVX,tutrclpg
03/09/2020,Tanooj Shah,HDFC,5,DLF,BSE,836677567783,7600,Buy,387524.0,461396.0,50.99,60.71,JFEFWQ,ckyymevb
02/08/2020,Ruby Lobo,Gail,2,Britannia,BSE,935436391583,6500,Buy,638105.0,51220.0,98.17,7.88,ACDCKV,xegtzziq
03/07/2020,Ruby Lobo,Gail,2,Eureka Forbes,BSE,319595806076,500,Sell,43980.0,15835.0,87.96,31.67,AYVBRT,lljysbix
03/20/2020,Tanooj Shah,HDFC,5,Gail,BSE,150359140558,5300,Buy,173416.0,250902.00000000003,32.72,47.34,SNREJG,khxhjdcv
